Customer ID,RecencyDays,TransactionCount,PurchaseDays,TotalSpend,AverageOrderValue,TotalQuantity,UniqueProducts,ActiveMonths,Country,AvgItemsPerTransaction,PurchaseDaysPerMonth,return_30d,PredictionDate
12676,23,3,3,488.55,27.141666666666666,244,13,3,Sweden,81.33333333333333,1.0,1,2011-09-01
12678,0,6,5,7707.55,102.76733333333334,4955,63,5,France,825.8333333333334,1.0,1,2011-09-01
12679,105,1,1,112.32000000000001,56.160000000000004,74,2,1,France,74.0,1.0,1,2011-09-01
12680,13,1,1,311.78,15.588999999999999,230,20,1,France,230.0,1.0,1,2011-09-01
12681,51,9,9,4784.05,18.909288537549408,2642,157,5,France,293.55555555555554,1.8,1,2011-09-01
12682,0,15,13,5307.78,23.27973684210526,2321,118,6,France,154.73333333333332,2.1666666666666665,1,2011-09-01
12683,5,7,5,4070.46,26.261032258064517,2590,115,4,France,370.0,1.25,1,2011-09-01
12684,70,4,4,1379.48,23.784137931034483,1274,37,2,France,318.5,2.0,0,2011-09-01
12688,13,1,1,4873.81,28.50181286549708,3028,171,1,Israel,3028.0,1.0,0,2011-09-01
12689,27,1,1,511.03000000000003,15.03029411764706,281,34,1,France,281.0,1.0,0,2011-09-01
12690,105,1,1,389.01,24.313125,106,16,1,France,106.0,1.0,0,2011-09-01
12691,45,1,1,150.10000000000002,25.01666666666667,47,6,1,France,47.0,1.0,0,2011-09-01
12693,27,3,3,693.86,23.128666666666668,208,28,3,Germany,69.33333333333333,1.0,0,2011-09-01
12694,83,1,1,439.5,21.975,323,20,1,France,323.0,1.0,1,2011-09-01
12695,7,2,2,333.9,17.573684210526313,172,17,2,France,86.0,1.0,0,2011-09-01
12697,31,2,2,733.91,25.307241379310344,359,27,2,Sweden,179.5,1.0,0,2011-09-01
12700,56,2,2,2149.05,17.61516393442623,1376,110,2,France,688.0,1.0,0,2011-09-01
12701,142,1,1,337.08000000000004,16.051428571428573,246,21,1,Germany,246.0,1.0,1,2011-09-01
12704,5,3,3,1100.92,22.0184,465,40,2,Finland,155.0,1.5,1,2011-09-01
12705,58,3,3,3304.52,18.77568181818182,2202,156,3,Germany,734.0,1.0,1,2011-09-01
12708,1,5,5,1550.71,18.031511627906976,734,55,5,Germany,146.8,1.0,1,2011-09-01
12709,35,6,6,3274.02,39.92707317073171,1619,61,5,Germany,269.8333333333333,1.2,1,2011-09-01
12710,61,2,2,790.36,16.465833333333332,447,47,2,Germany,223.5,1.0,1,2011-09-01
12712,6,7,7,2877.65,39.96736111111111,641,38,5,Germany,91.57142857142857,1.4,0,2011-09-01
12714,6,3,3,2421.4,17.546376811594204,1505,121,3,France,501.6666666666667,1.0,0,2011-09-01
12715,6,1,1,343.36,17.168,192,20,1,Sweden,192.0,1.0,0,2011-09-01
12716,33,1,1,677.9,15.064444444444444,503,45,1,France,503.0,1.0,0,2011-09-01
12717,51,2,2,1030.98,18.74509090909091,506,49,2,Greece,253.0,1.0,0,2011-09-01
12720,24,11,9,2209.17,15.893309352517987,1882,121,6,Germany,171.0909090909091,1.5,1,2011-09-01
12721,83,2,2,957.29,15.954833333333333,703,57,2,France,351.5,1.0,1,2011-09-01
12722,14,3,3,929.65,18.593,559,48,2,France,186.33333333333334,1.5,1,2011-09-01
12724,73,1,1,125.46000000000001,17.922857142857143,63,7,1,France,63.0,1.0,1,2011-09-01
12726,84,3,3,895.4599999999999,21.32047619047619,1201,25,3,France,400.3333333333333,1.0,1,2011-09-01
12727,87,1,1,793.08,41.74105263157895,363,19,1,France,363.0,1.0,1,2011-09-01
12728,157,1,1,164.05,20.50625,61,8,1,France,61.0,1.0,1,2011-09-01
12729,13,1,1,453.01,17.423461538461538,233,26,1,France,233.0,1.0,0,2011-09-01
12731,44,6,5,7077.92,60.49504273504274,3404,70,5,France,567.3333333333334,1.0,1,2011-09-01
12732,79,1,1,236.26000000000002,19.688333333333336,111,12,1,France,111.0,1.0,0,2011-09-01
12733,134,1,1,383.95,17.452272727272728,137,22,1,USA,137.0,1.0,0,2011-09-01
12743,34,2,1,540.13,4.123129770992366,315,114,1,Unspecified,157.5,1.0,0,2011-09-01
12744,44,4,3,12158.9,92.11287878787878,3549,124,2,Singapore,887.25,1.5,0,2011-09-01
12747,9,4,4,1449.31,38.139736842105265,415,25,3,United Kingdom,103.75,1.3333333333333333,0,2011-09-01
12748,1,83,48,8355.34,7.3228220858895705,5433,764,6,United Kingdom,65.4578313253012,8.0,1,2011-09-01
12749,30,3,2,2755.23,21.525234375,1080,113,2,United Kingdom,360.0,1.0,0,2011-09-01
12750,28,1,1,275.88,18.392,137,15,1,Poland,137.0,1.0,0,2011-09-01
12753,35,2,2,7279.78,105.50405797101449,3834,61,2,Japan,1917.0,1.0,0,2011-09-01
12754,135,2,2,2965.17,114.045,6444,25,2,Japan,3222.0,1.0,0,2011-09-01
12757,42,7,4,5281.08,43.287540983606554,918,89,3,Portugal,131.14285714285714,1.3333333333333333,0,2011-09-01
12758,16,2,2,2791.59,28.779278350515465,2135,84,2,Portugal,1067.5,1.0,0,2011-09-01
12759,71,2,2,1082.52,16.401818181818182,630,60,2,Netherlands,315.0,1.0,0,2011-09-01
12763,38,1,1,174.0,87.0,120,2,1,Japan,120.0,1.0,0,2011-09-01
12766,49,2,2,2142.77,22.320520833333333,1206,83,2,Portugal,603.0,1.0,0,2011-09-01
12769,138,1,1,1143.6,35.7375,356,32,1,Brazil,356.0,1.0,0,2011-09-01
12770,110,1,1,1351.45,112.62083333333334,743,12,1,Japan,743.0,1.0,0,2011-09-01
12775,89,3,3,950.23,23.75575,627,29,3,Netherlands,209.0,1.0,0,2011-09-01
12778,83,3,3,357.58,16.253636363636364,341,18,2,Netherlands,113.66666666666667,1.5,0,2011-09-01
12779,89,4,4,1800.83,29.04564516129032,859,51,4,Poland,214.75,1.0,0,2011-09-01
12782,49,2,2,931.24,25.16864864864865,528,34,2,Portugal,264.0,1.0,0,2011-09-01
12787,92,1,1,158.1,19.7625,65,8,1,Netherlands,65.0,1.0,1,2011-09-01
12790,92,1,1,324.92,15.472380952380954,166,21,1,Netherlands,166.0,1.0,0,2011-09-01
12792,156,1,1,400.54,16.0216,217,25,1,Portugal,217.0,1.0,0,2011-09-01
12798,70,1,1,1607.04,267.84,2256,6,1,Japan,2256.0,1.0,0,2011-09-01
12802,86,1,1,427.58,17.1032,314,25,1,Netherlands,314.0,1.0,0,2011-09-01
12808,84,1,1,151.95,16.883333333333333,55,9,1,Portugal,55.0,1.0,0,2011-09-01
12809,77,1,1,489.31,19.572400000000002,220,25,1,Portugal,220.0,1.0,0,2011-09-01
12811,160,2,2,274.6,16.15294117647059,126,16,1,Portugal,63.0,2.0,0,2011-09-01
12814,1,1,1,125.92,62.96,49,2,1,Poland,49.0,1.0,0,2011-09-01
12815,47,2,2,1063.46,22.6268085106383,379,38,2,Poland,189.5,1.0,0,2011-09-01
12816,76,1,1,318.65000000000003,21.243333333333336,77,15,1,Poland,77.0,1.0,1,2011-09-01
12818,161,1,1,1542.08,110.14857142857143,929,14,1,Austria,929.0,1.0,0,2011-09-01
12821,114,1,1,92.72,15.453333333333333,70,6,1,United Kingdom,70.0,1.0,0,2011-09-01
12823,27,2,2,688.5,344.25,90,1,2,United Kingdom,45.0,1.0,1,2011-09-01
12826,78,1,1,121.52,17.36,108,7,1,United Kingdom,108.0,1.0,1,2011-09-01
12828,12,2,2,338.2,16.104761904761904,132,19,1,United Kingdom,66.0,2.0,1,2011-09-01
12830,34,4,3,5204.0,192.74074074074073,6344,13,2,United Kingdom,1586.0,1.5,1,2011-09-01
12831,162,1,1,215.05,23.894444444444446,135,9,1,United Kingdom,135.0,1.0,0,2011-09-01
12833,45,1,1,417.38,17.390833333333333,156,24,1,United Kingdom,156.0,1.0,0,2011-09-01
12836,37,2,2,1265.84,14.719069767441859,598,82,2,United Kingdom,299.0,1.0,0,2011-09-01
12837,73,1,1,134.1,11.174999999999999,24,12,1,United Kingdom,24.0,1.0,0,2011-09-01
12839,13,5,5,1594.8,15.948,1135,53,4,United Kingdom,227.0,1.25,1,2011-09-01
12840,43,4,4,2726.77,24.13070796460177,1511,67,4,United Kingdom,377.75,1.0,0,2011-09-01
12841,6,9,9,1436.84,9.774421768707482,943,106,6,United Kingdom,104.77777777777777,1.5,1,2011-09-01
12843,59,7,7,1692.31,16.59127450980392,780,68,4,United Kingdom,111.42857142857143,1.75,0,2011-09-01
12844,30,1,1,174.88,6.2457142857142856,77,27,1,United Kingdom,77.0,1.0,0,2011-09-01
12845,167,3,3,289.0,48.166666666666664,183,5,1,United Kingdom,61.0,3.0,0,2011-09-01
12849,168,1,1,668.85,19.67205882352941,489,33,1,United Kingdom,489.0,1.0,0,2011-09-01
12853,34,5,2,1529.7,26.374137931034483,662,54,2,United Kingdom,132.4,1.0,0,2011-09-01
12854,141,1,1,420.46999999999997,10.011190476190475,260,41,1,United Kingdom,260.0,1.0,1,2011-09-01
12857,110,1,1,304.8,25.400000000000002,69,12,1,United Kingdom,69.0,1.0,0,2011-09-01
12864,38,1,1,147.12,49.04,216,3,1,United Kingdom,216.0,1.0,0,2011-09-01
12865,23,1,1,981.38,16.920344827586206,550,58,1,Austria,550.0,1.0,0,2011-09-01
12867,65,3,3,1556.35,6.886504424778761,1742,151,3,United Kingdom,580.6666666666666,1.0,1,2011-09-01
12868,85,3,3,933.85,15.309016393442624,529,44,3,United Kingdom,176.33333333333334,1.0,0,2011-09-01
12871,107,1,1,132.0,33.0,80,4,1,United Kingdom,80.0,1.0,1,2011-09-01
12875,43,1,1,49.470000000000006,49.470000000000006,291,1,1,United Kingdom,291.0,1.0,0,2011-09-01
12876,96,1,1,726.43,21.365588235294116,651,34,1,Belgium,651.0,1.0,0,2011-09-01
12877,24,6,6,729.77,13.268545454545455,483,34,5,United Kingdom,80.5,1.2,1,2011-09-01
12878,136,2,2,854.99,18.191276595744682,547,38,2,United Kingdom,273.5,1.0,0,2011-09-01
12881,175,1,1,298.0,42.57142857142857,21,7,1,United Kingdom,21.0,1.0,0,2011-09-01
12885,23,1,1,645.35,16.547435897435896,346,39,1,United Kingdom,346.0,1.0,0,2011-09-01
12886,119,1,1,775.0,16.48936170212766,416,47,1,United Kingdom,416.0,1.0,0,2011-09-01
12888,114,2,2,354.12,70.824,76,4,2,United Kingdom,38.0,1.0,0,2011-09-01
12891,85,2,2,289.0,144.5,850,2,2,United Kingdom,425.0,1.0,0,2011-09-01
12897,104,1,1,87.7,43.85,46,2,1,United Kingdom,46.0,1.0,0,2011-09-01
12901,8,19,16,11639.470000000001,129.32744444444447,12420,29,6,United Kingdom,653.6842105263158,2.6666666666666665,1,2011-09-01
12902,164,1,1,138.68,13.868,66,10,1,United Kingdom,66.0,1.0,0,2011-09-01
12904,72,1,1,244.69,7.6465625,165,32,1,United Kingdom,165.0,1.0,0,2011-09-01
12908,76,1,1,432.0,432.0,600,1,1,United Kingdom,600.0,1.0,0,2011-09-01
12909,101,3,2,1528.37,23.513384615384613,786,55,2,United Kingdom,262.0,1.0,1,2011-09-01
12910,34,4,3,1486.9,41.30277777777778,830,26,3,United Kingdom,207.5,1.0,1,2011-09-01
12915,48,1,1,164.0,18.22222222222222,52,9,1,United Kingdom,52.0,1.0,0,2011-09-01
12916,38,3,3,2137.9,32.39242424242424,770,42,3,United Kingdom,256.6666666666667,1.0,0,2011-09-01
12917,28,1,1,594.0,297.0,120,2,1,United Kingdom,120.0,1.0,0,2011-09-01
12919,16,3,3,441.65,27.603125,203,12,3,United Kingdom,67.66666666666667,1.0,0,2011-09-01
12921,30,15,8,5751.17,22.553607843137254,3478,139,5,United Kingdom,231.86666666666667,1.6,1,2011-09-01
12922,61,1,1,405.38,14.477857142857143,370,28,1,United Kingdom,370.0,1.0,0,2011-09-01
12924,98,2,2,597.08,45.92923076923077,268,10,2,United Kingdom,134.0,1.0,1,2011-09-01
12928,47,2,2,743.8000000000001,20.102702702702704,440,28,2,United Kingdom,220.0,1.0,0,2011-09-01
12930,71,1,1,221.56,15.825714285714286,108,14,1,United Kingdom,108.0,1.0,1,2011-09-01
12931,1,8,6,30657.3,567.7277777777778,19884,27,4,United Kingdom,2485.5,1.5,0,2011-09-01
12933,71,1,1,246.74,6.018048780487805,313,41,1,United Kingdom,313.0,1.0,0,2011-09-01
12935,9,3,3,1103.71,16.980153846153847,943,45,3,United Kingdom,314.3333333333333,1.0,0,2011-09-01
12937,97,2,2,428.23,15.293928571428571,268,27,2,United Kingdom,134.0,1.0,1,2011-09-01
12939,38,2,2,2680.8,268.08000000000004,1120,10,2,United Kingdom,560.0,1.0,1,2011-09-01
12942,31,2,2,416.85,7.719444444444445,129,54,2,United Kingdom,64.5,1.0,0,2011-09-01
12947,43,4,4,998.29,15.59828125,746,56,3,United Kingdom,186.5,1.3333333333333333,0,2011-09-01
12948,5,4,4,1423.96,16.752470588235294,799,64,3,United Kingdom,199.75,1.3333333333333333,0,2011-09-01
12949,14,7,4,3449.42,19.27050279329609,2048,144,3,United Kingdom,292.57142857142856,1.3333333333333333,0,2011-09-01
12951,73,3,3,445.69,17.8276,158,23,3,United Kingdom,52.666666666666664,1.0,0,2011-09-01
12955,43,5,5,1346.92,21.045625,1102,42,4,United Kingdom,220.4,1.25,1,2011-09-01
12957,86,3,3,1301.61,16.476075949367086,896,72,3,United Kingdom,298.6666666666667,1.0,1,2011-09-01
12962,13,1,1,170.54,15.503636363636362,78,11,1,United Kingdom,78.0,1.0,0,2011-09-01
12968,12,1,1,135.95,27.189999999999998,73,5,1,United Kingdom,73.0,1.0,0,2011-09-01
12971,7,43,33,6017.39,42.37598591549296,4049,58,6,United Kingdom,94.16279069767442,5.5,1,2011-09-01
12974,97,1,1,144.8,18.1,24,8,1,United Kingdom,24.0,1.0,0,2011-09-01
12976,111,1,1,738.6,33.57272727272727,561,22,1,United Kingdom,561.0,1.0,0,2011-09-01
12977,56,1,1,39.239999999999995,4.359999999999999,12,9,1,United Kingdom,12.0,1.0,0,2011-09-01
12980,57,4,4,3701.16,370.116,588,4,3,United Kingdom,147.0,1.3333333333333333,0,2011-09-01
12981,33,1,1,187.18,17.016363636363636,134,11,1,United Kingdom,134.0,1.0,0,2011-09-01
12982,142,1,1,390.54,13.947857142857144,288,28,1,United Kingdom,288.0,1.0,0,2011-09-01
12987,97,1,1,304.3,21.735714285714288,108,14,1,United Kingdom,108.0,1.0,1,2011-09-01
12989,57,5,4,2555.04,150.29647058823528,1232,10,4,United Kingdom,246.4,1.0,1,2011-09-01
12990,85,1,1,166.4,41.6,80,4,1,United Kingdom,80.0,1.0,0,2011-09-01
12991,12,1,1,303.56,13.798181818181819,361,22,1,United Kingdom,361.0,1.0,0,2011-09-01
12993,20,2,2,269.5,16.84375,140,16,2,United Kingdom,70.0,1.0,0,2011-09-01
12994,20,2,2,645.47,15.743170731707318,303,38,2,United Kingdom,151.5,1.0,0,2011-09-01
12997,136,1,1,302.92,16.82888888888889,185,18,1,United Kingdom,185.0,1.0,1,2011-09-01
12999,96,3,3,455.88,16.28142857142857,342,25,2,United Kingdom,114.0,1.5,0,2011-09-01
13000,6,2,2,333.1,16.655,302,20,2,United Kingdom,151.0,1.0,0,2011-09-01
13001,58,7,7,5113.780000000001,31.181585365853664,2806,107,5,United Kingdom,400.85714285714283,1.4,0,2011-09-01
13003,5,3,3,149.05,24.84166666666667,103,4,3,United Kingdom,34.333333333333336,1.0,0,2011-09-01
13004,14,7,7,2193.05,14.148709677419356,1961,129,5,United Kingdom,280.14285714285717,1.4,1,2011-09-01
13005,73,2,2,513.7,19.75769230769231,172,21,2,United Kingdom,86.0,1.0,0,2011-09-01
13012,48,3,3,635.0400000000001,19.845000000000002,346,30,2,United Kingdom,115.33333333333333,1.5,1,2011-09-01
13013,7,6,6,1854.45,19.520526315789475,870,79,4,United Kingdom,145.0,1.5,1,2011-09-01
13014,13,4,4,1507.1,28.982692307692307,470,47,4,United Kingdom,117.5,1.0,1,2011-09-01
13015,97,4,3,1763.04,20.034545454545455,705,80,2,United Kingdom,176.25,1.5,0,2011-09-01
13016,23,1,1,425.25,15.1875,315,28,1,United Kingdom,315.0,1.0,1,2011-09-01
13018,22,15,11,4146.4,15.244117647058822,3303,204,6,United Kingdom,220.2,1.8333333333333333,1,2011-09-01
13021,66,3,3,995.12,19.512156862745098,470,45,3,United Kingdom,156.66666666666666,1.0,1,2011-09-01
13023,29,1,1,336.4,16.82,159,20,1,United Kingdom,159.0,1.0,0,2011-09-01
13026,120,2,2,243.72000000000003,40.620000000000005,348,5,2,United Kingdom,174.0,1.0,1,2011-09-01
13027,13,5,5,5472.0,273.6,13680,6,4,United Kingdom,2736.0,1.25,0,2011-09-01
13029,38,1,1,390.7,65.11666666666666,62,6,1,United Kingdom,62.0,1.0,0,2011-09-01
13035,160,1,1,333.0,27.75,212,12,1,United Kingdom,212.0,1.0,1,2011-09-01
13037,38,3,3,881.07,18.355625,431,44,3,United Kingdom,143.66666666666666,1.0,0,2011-09-01
13038,83,1,1,196.66,28.094285714285714,94,7,1,United Kingdom,94.0,1.0,1,2011-09-01
13043,173,1,1,516.42,39.72461538461538,254,13,1,United Kingdom,254.0,1.0,0,2011-09-01
13046,166,1,1,197.72,14.122857142857143,76,14,1,United Kingdom,76.0,1.0,0,2011-09-01
13047,27,4,4,1856.48,19.138969072164947,852,64,4,United Kingdom,213.0,1.0,0,2011-09-01
13048,13,2,2,880.94,13.552923076923078,600,50,2,United Kingdom,300.0,1.0,0,2011-09-01
13050,6,6,6,2380.21,11.334333333333333,1447,156,5,United Kingdom,241.16666666666666,1.2,0,2011-09-01
13052,112,1,1,348.15000000000003,19.34166666666667,222,18,1,United Kingdom,222.0,1.0,0,2011-09-01
13055,113,1,1,344.86,15.675454545454546,252,22,1,United Kingdom,252.0,1.0,1,2011-09-01
13058,51,1,1,47.550000000000004,15.850000000000001,9,3,1,United Kingdom,9.0,1.0,0,2011-09-01
13059,149,1,1,183.4,22.925,35,8,1,United Kingdom,35.0,1.0,0,2011-09-01
13060,153,1,1,307.53000000000003,20.502000000000002,123,15,1,United Kingdom,123.0,1.0,0,2011-09-01
13062,91,1,1,346.98,31.543636363636367,343,11,1,United Kingdom,343.0,1.0,0,2011-09-01
13064,52,1,1,455.95,16.887037037037036,224,27,1,United Kingdom,224.0,1.0,1,2011-09-01
13069,19,13,12,2153.17,11.273141361256545,2284,118,6,United Kingdom,175.69230769230768,2.0,1,2011-09-01
13070,92,1,1,228.8,25.422222222222224,110,9,1,United Kingdom,110.0,1.0,0,2011-09-01
13072,166,1,1,177.15,25.307142857142857,69,7,1,United Kingdom,69.0,1.0,0,2011-09-01
13075,29,1,1,919.61,41.80045454545455,485,22,1,United Kingdom,485.0,1.0,0,2011-09-01
13078,6,10,10,4922.84,25.909684210526315,1899,72,6,United Kingdom,189.9,1.6666666666666667,1,2011-09-01
13079,40,1,1,23.8,23.8,4,1,1,United Kingdom,4.0,1.0,1,2011-09-01
13080,79,1,1,58.08,9.68,120,6,1,United Kingdom,120.0,1.0,0,2011-09-01
13081,43,3,3,11402.51,26.152545871559635,7935,295,3,United Kingdom,2645.0,1.0,0,2011-09-01
13082,26,8,6,3234.19,49.002878787878785,3292,56,5,United Kingdom,411.5,1.2,0,2011-09-01
13085,57,1,1,137.98,15.33111111111111,44,9,1,United Kingdom,44.0,1.0,0,2011-09-01
13089,0,45,30,23389.28,27.102294322132096,12839,378,6,United Kingdom,285.31111111111113,5.0,1,2011-09-01
13090,36,4,4,3115.82,52.810508474576274,700,49,4,United Kingdom,175.0,1.0,0,2011-09-01
13092,111,3,3,254.3,18.164285714285715,64,12,3,United Kingdom,21.333333333333332,1.0,1,2011-09-01
13093,175,1,1,304.5,60.9,124,5,1,United Kingdom,124.0,1.0,0,2011-09-01
13094,29,5,5,1016.76,78.21230769230769,876,4,4,United Kingdom,175.2,1.25,1,2011-09-01
13097,22,5,4,2973.31,13.515045454545454,1140,140,4,United Kingdom,228.0,1.0,1,2011-09-01
13098,13,15,15,13574.48,39.232601156069364,7944,108,6,United Kingdom,529.6,2.5,1,2011-09-01
13101,134,1,1,101.19,12.64875,113,8,1,United Kingdom,113.0,1.0,0,2011-09-01
13102,33,12,8,3079.9,19.249375,2099,79,5,United Kingdom,174.91666666666666,1.6,1,2011-09-01
13104,33,2,2,274.67999999999995,91.55999999999999,84,2,2,United Kingdom,42.0,1.0,1,2011-09-01
13106,33,1,1,76.5,76.5,18,1,1,United Kingdom,18.0,1.0,0,2011-09-01
13107,75,1,1,368.38,24.558666666666667,348,15,1,United Kingdom,348.0,1.0,1,2011-09-01
13109,57,1,1,369.85,15.410416666666668,260,24,1,United Kingdom,260.0,1.0,0,2011-09-01
13110,37,3,2,502.09000000000003,8.808596491228071,136,53,2,United Kingdom,45.333333333333336,1.0,0,2011-09-01
13113,13,14,13,7948.320000000001,77.92470588235295,1818,62,5,United Kingdom,129.85714285714286,2.6,0,2011-09-01
13115,84,1,1,878.55,15.973636363636363,621,55,1,United Kingdom,621.0,1.0,0,2011-09-01
13116,38,1,1,501.14,16.704666666666665,291,30,1,United Kingdom,291.0,1.0,0,2011-09-01
13117,21,4,4,341.84000000000003,10.682500000000001,386,31,4,United Kingdom,96.5,1.0,0,2011-09-01
13118,108,2,2,608.77,17.905,177,33,2,United Kingdom,88.5,1.0,0,2011-09-01
13120,138,1,1,30.6,30.6,12,1,1,United Kingdom,12.0,1.0,0,2011-09-01
13121,169,1,1,283.73,5.674600000000001,252,50,1,United Kingdom,252.0,1.0,0,2011-09-01
13122,140,1,1,903.6700000000001,16.73462962962963,537,54,1,United Kingdom,537.0,1.0,1,2011-09-01
13124,152,1,1,1260.15,15.36768292682927,671,79,1,United Kingdom,671.0,1.0,1,2011-09-01
13126,153,2,2,530.11,15.146,677,35,1,United Kingdom,338.5,2.0,1,2011-09-01
13131,87,1,1,324.90000000000003,23.20714285714286,128,14,1,United Kingdom,128.0,1.0,1,2011-09-01
13132,161,1,1,77.3,25.766666666666666,20,3,1,United Kingdom,20.0,1.0,0,2011-09-01
13133,173,1,1,57.449999999999996,14.362499999999999,21,4,1,United Kingdom,21.0,1.0,0,2011-09-01
13134,83,3,3,885.74,19.25521739130435,330,42,2,United Kingdom,110.0,1.5,1,2011-09-01
13135,96,1,1,3096.0,3096.0,4300,1,1,United Kingdom,4300.0,1.0,0,2011-09-01
13136,42,3,2,1226.68,18.872,677,55,2,United Kingdom,225.66666666666666,1.0,1,2011-09-01
13137,3,3,3,1222.13,4.526407407407408,739,186,3,United Kingdom,246.33333333333334,1.0,1,2011-09-01
13138,33,2,2,296.21999999999997,15.590526315789472,118,15,2,United Kingdom,59.0,1.0,1,2011-09-01
13139,9,3,3,1710.94,34.2188,726,39,3,United Kingdom,242.0,1.0,1,2011-09-01
13140,8,2,2,264.21,8.806999999999999,111,26,1,United Kingdom,55.5,2.0,0,2011-09-01
13141,114,2,2,876.46,15.111379310344828,641,55,2,United Kingdom,320.5,1.0,1,2011-09-01
13145,27,1,1,118.8,118.8,24,1,1,United Kingdom,24.0,1.0,1,2011-09-01
13148,33,6,4,1697.3,13.26015625,813,102,3,United Kingdom,135.5,1.3333333333333333,0,2011-09-01
13149,6,2,2,755.88,16.432173913043478,608,44,2,United Kingdom,304.0,1.0,0,2011-09-01
13157,41,2,2,675.38,21.105625,598,27,2,United Kingdom,299.0,1.0,0,2011-09-01
13158,19,2,2,611.76,16.534054054054053,384,30,2,United Kingdom,192.0,1.0,1,2011-09-01
13159,6,2,2,843.09,11.09328947368421,627,75,1,United Kingdom,313.5,2.0,0,2011-09-01
13162,22,3,3,935.03,22.262619047619047,771,38,3,United Kingdom,257.0,1.0,0,2011-09-01
13167,30,2,2,417.55,11.598611111111111,447,33,2,United Kingdom,223.5,1.0,0,2011-09-01
13168,99,1,1,131.43,11.94818181818182,46,11,1,United Kingdom,46.0,1.0,0,2011-09-01
13169,152,1,1,505.2,84.2,96,6,1,United Kingdom,96.0,1.0,0,2011-09-01
13178,33,6,6,3267.73,22.079256756756756,1885,65,4,United Kingdom,314.1666666666667,1.5,1,2011-09-01
13183,1,5,5,1769.94,34.03730769230769,1048,40,4,United Kingdom,209.6,1.25,1,2011-09-01
13184,30,8,7,1259.58,9.127391304347826,1403,106,4,United Kingdom,175.375,1.75,0,2011-09-01
13185,167,1,1,71.4,71.4,12,1,1,United Kingdom,12.0,1.0,0,2011-09-01
13186,28,1,1,988.34,19.37921568627451,360,51,1,United Kingdom,360.0,1.0,1,2011-09-01
13189,15,1,1,127.0,7.055555555555555,526,18,1,United Kingdom,526.0,1.0,0,2011-09-01
13192,105,1,1,464.32,14.07030303030303,298,33,1,United Kingdom,298.0,1.0,1,2011-09-01
13194,35,1,1,60.7,20.233333333333334,26,3,1,United Kingdom,26.0,1.0,0,2011-09-01
13196,162,1,1,512.13,15.06264705882353,320,34,1,United Kingdom,320.0,1.0,1,2011-09-01
13198,20,3,3,1824.44,14.47968253968254,1524,112,3,United Kingdom,508.0,1.0,0,2011-09-01
13199,3,12,11,2604.88,72.35777777777778,1892,20,6,United Kingdom,157.66666666666666,1.8333333333333333,1,2011-09-01
13200,26,1,1,319.32,22.80857142857143,249,14,1,United Kingdom,249.0,1.0,1,2011-09-01
13203,20,2,2,309.86,15.493,274,20,2,United Kingdom,137.0,1.0,0,2011-09-01
13207,50,1,1,197.52000000000004,39.504000000000005,72,5,1,United Kingdom,72.0,1.0,0,2011-09-01
13208,55,3,3,660.37,7.769058823529412,415,75,3,United Kingdom,138.33333333333334,1.0,0,2011-09-01
13209,28,3,3,3725.88,17.013150684931507,3095,187,3,United Kingdom,1031.6666666666667,1.0,0,2011-09-01
13213,28,4,3,963.88,18.899607843137254,478,44,3,United Kingdom,119.5,1.0,0,2011-09-01
13216,167,1,1,333.74,66.748,297,5,1,United Kingdom,297.0,1.0,0,2011-09-01
13217,22,3,3,533.98,133.495,262,3,2,United Kingdom,87.33333333333333,1.5,0,2011-09-01
13218,27,1,1,62.64,12.528,88,5,1,United Kingdom,88.0,1.0,0,2011-09-01
13220,85,3,3,726.49,42.73470588235294,132,15,3,United Kingdom,44.0,1.0,1,2011-09-01
13221,140,1,1,349.25,11.266129032258064,91,31,1,United Kingdom,91.0,1.0,0,2011-09-01
13223,100,2,2,163.2,32.64,88,5,2,United Kingdom,44.0,1.0,0,2011-09-01
13224,51,1,1,1212.26,28.863333333333333,665,42,1,United Kingdom,665.0,1.0,0,2011-09-01
13225,43,3,3,1829.1200000000001,203.23555555555558,856,7,3,United Kingdom,285.3333333333333,1.0,0,2011-09-01
13226,173,1,1,108.21000000000001,6.7631250000000005,80,16,1,United Kingdom,80.0,1.0,0,2011-09-01
13227,101,1,1,257.7,28.633333333333333,99,9,1,United Kingdom,99.0,1.0,0,2011-09-01
13229,125,1,1,160.95,16.095,63,10,1,United Kingdom,63.0,1.0,0,2011-09-01
13230,38,7,6,1409.18,5.504609375,940,210,3,United Kingdom,134.28571428571428,2.0,0,2011-09-01
13232,80,4,4,861.45,6.626538461538462,547,105,3,United Kingdom,136.75,1.3333333333333333,1,2011-09-01
13235,112,1,1,1031.07,17.77706896551724,441,53,1,United Kingdom,441.0,1.0,0,2011-09-01
13236,6,1,1,439.23,20.915714285714287,168,21,1,United Kingdom,168.0,1.0,0,2011-09-01
13238,63,1,1,227.70000000000002,20.700000000000003,104,11,1,United Kingdom,104.0,1.0,0,2011-09-01
13239,161,1,1,329.56,15.693333333333333,327,21,1,United Kingdom,327.0,1.0,0,2011-09-01
13240,73,2,2,329.54,10.630322580645162,110,29,2,United Kingdom,55.0,1.0,1,2011-09-01
13242,12,3,2,270.40000000000003,20.800000000000004,130,12,2,United Kingdom,43.333333333333336,1.0,0,2011-09-01
